typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,"Unit Price ($/kg)
PrimaryValue/weight"
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, includes flours, meals, and pellets of molluscs, fit for human consumption, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,38722.67,FALSE,8,kg,38722.67,FALSE,"38,723",FALSE,0,FALSE,,"$287,882.00","$287,882.00",0,TRUE,FALSE,$7.43
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,62737.535,FALSE,8,kg,62737.535,FALSE,"62,738",FALSE,0,FALSE,,"$2,003,430.00","$2,003,430.00",0,FALSE,TRUE,$31.93
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,812.4,FALSE,8,kg,812.4,FALSE,812,FALSE,0,FALSE,,"$8,228.00","$8,228.00",0,TRUE,FALSE,$10.13
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,124,CAN,Canada,0,W00,World,H5,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2132.8,FALSE,8,kg,2132.8,FALSE,"2,133",FALSE,0,FALSE,,"$43,914.00","$43,914.00",0,TRUE,FALSE,$20.59
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,156,CHN,China,0,W00,World,H5,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,264.4,FALSE,8,kg,264.4,FALSE,264,FALSE,0,FALSE,,"$8,943.00","$8,943.00",0,TRUE,FALSE,$33.82
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1084.96,FALSE,8,kg,1084.96,FALSE,"1,085",FALSE,0,FALSE,,"$31,389.00","$31,389.00",0,TRUE,FALSE,$28.93
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,392,JPN,Japan,0,W00,World,H5,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15589.85,FALSE,8,kg,15589.85,FALSE,"15,590",FALSE,0,FALSE,,"$539,425.00","$539,425.00",0,TRUE,FALSE,$34.60
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,398,KAZ,Kazakhstan,0,W00,World,H5,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10.86,FALSE,8,kg,10.86,FALSE,11,FALSE,0,FALSE,,$423.00,$423.00,0,TRUE,FALSE,$38.95
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,458,MYS,Malaysia,0,W00,World,H5,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3899.32,FALSE,8,kg,3899.32,FALSE,"3,899",FALSE,0,FALSE,,"$69,671.00","$69,671.00",0,TRUE,FALSE,$17.87
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,490,S19,"Other Asia, nes",0,W00,World,H5,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.8,FALSE,8,kg,1.8,FALSE,2,FALSE,0,FALSE,,$22.00,$22.00,0,TRUE,FALSE,$12.22
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,702,SGP,Singapore,0,W00,World,H5,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29378.38,FALSE,8,kg,29378.38,FALSE,"29,378",FALSE,0,FALSE,,"$918,893.00","$918,893.00",0,TRUE,FALSE,$31.28
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,274.2,FALSE,8,kg,274.2,FALSE,274,FALSE,0,FALSE,,"$11,909.00","$11,909.00",0,TRUE,FALSE,$43.43
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,764,THA,Thailand,0,W00,World,H5,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,641.8,FALSE,8,kg,641.8,FALSE,642,FALSE,0,FALSE,,"$19,180.00","$19,180.00",0,TRUE,FALSE,$29.88
C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,160557 (°¡°øÀüº¹),"Mollusc preparations; abalone, prepared or preserved",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8646.765,FALSE,8,kg,8646.765,FALSE,"8,647",FALSE,0,FALSE,,"$351,433.00","$351,433.00",0,TRUE,FALSE,$40.64
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2383617.427,FALSE,8,kg,2383617.427,FALSE,"2,383,617",FALSE,0,FALSE,,"$60,480,475.00","$60,480,475.00",0,FALSE,TRUE,$25.37
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,124,CAN,Canada,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1213,FALSE,8,kg,1213,FALSE,"1,213",FALSE,0,FALSE,,"$43,318.00","$43,318.00",0,TRUE,FALSE,$35.71
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,156,CHN,China,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10280,FALSE,8,kg,10280,FALSE,"10,280",FALSE,0,FALSE,,"$176,221.00","$176,221.00",0,TRUE,FALSE,$17.14
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,524,FALSE,8,kg,524,FALSE,524,FALSE,0,FALSE,,"$13,501.00","$13,501.00",0,TRUE,FALSE,$25.77
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,360,IDN,Indonesia,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40,FALSE,8,kg,40,FALSE,40,FALSE,0,FALSE,,"$1,687.00","$1,687.00",0,TRUE,FALSE,$42.18
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,392,JPN,Japan,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2020391.5,FALSE,8,kg,2020391.5,FALSE,"2,020,392",FALSE,0,FALSE,,"$49,683,746.00","$49,683,746.00",0,TRUE,FALSE,$24.59
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,418,LAO,Lao People's Dem. Rep.,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10,FALSE,8,kg,10,FALSE,10,FALSE,0,FALSE,,$363.00,$363.00,0,TRUE,FALSE,$36.30
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,458,MYS,Malaysia,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1515,FALSE,8,kg,1515,FALSE,"1,515",FALSE,0,FALSE,,"$46,998.00","$46,998.00",0,TRUE,FALSE,$31.02
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,490,S19,"Other Asia, nes",0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,53070,FALSE,8,kg,53070,FALSE,"53,070",FALSE,0,FALSE,,"$1,422,948.00","$1,422,948.00",0,TRUE,FALSE,$26.81
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,608,PHL,Philippines,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,795,FALSE,8,kg,795,FALSE,795,FALSE,0,FALSE,,"$28,129.00","$28,129.00",0,TRUE,FALSE,$35.38
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,702,SGP,Singapore,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9115.197,FALSE,8,kg,9115.197,FALSE,"9,115",FALSE,0,FALSE,,"$276,378.00","$276,378.00",0,TRUE,FALSE,$30.32
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,235680,FALSE,8,kg,235680,FALSE,"235,680",FALSE,0,FALSE,,"$6,703,801.00","$6,703,801.00",0,TRUE,FALSE,$28.44
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,764,THA,Thailand,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,289,FALSE,8,kg,289,FALSE,289,FALSE,0,FALSE,,"$7,907.00","$7,907.00",0,TRUE,FALSE,$27.36
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1768,FALSE,8,kg,1768,FALSE,"1,768",FALSE,0,FALSE,,"$87,587.00","$87,587.00",0,TRUE,FALSE,$49.54
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,030781 (³ÃÀå),"Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,48926.73,FALSE,8,kg,48926.73,FALSE,"48,927",FALSE,0,FALSE,,"$1,987,891.00","$1,987,891.00",0,TRUE,FALSE,$40.63
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,133226.61,FALSE,8,kg,133226.61,FALSE,"133,227",FALSE,0,FALSE,,"$2,962,286.00","$2,962,286.00",0,FALSE,TRUE,$22.23
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,36,AUS,Australia,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46.8,FALSE,8,kg,46.8,FALSE,47,FALSE,0,FALSE,,"$2,137.00","$2,137.00",0,TRUE,FALSE,$45.66
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,124,CAN,Canada,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2662.6,FALSE,8,kg,2662.6,FALSE,"2,663",FALSE,0,FALSE,,"$86,651.00","$86,651.00",0,TRUE,FALSE,$32.54
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,316,GUM,Guam,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,119.52,FALSE,8,kg,119.52,FALSE,120,FALSE,0,FALSE,,"$5,446.00","$5,446.00",0,TRUE,FALSE,$45.57
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2308.8,FALSE,8,kg,2308.8,FALSE,"2,309",FALSE,0,FALSE,,"$81,733.00","$81,733.00",0,TRUE,FALSE,$35.40
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,392,JPN,Japan,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23127.5,FALSE,8,kg,23127.5,FALSE,"23,128",FALSE,0,FALSE,,"$577,838.00","$577,838.00",0,TRUE,FALSE,$24.98
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,404,KEN,Kenya,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15,FALSE,8,kg,15,FALSE,15,FALSE,0,FALSE,,$284.00,$284.00,0,TRUE,FALSE,$18.93
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,418,LAO,Lao People's Dem. Rep.,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,204.2,FALSE,8,kg,204.2,FALSE,204,FALSE,0,FALSE,,"$2,794.00","$2,794.00",0,TRUE,FALSE,$13.68
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,490,S19,"Other Asia, nes",0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5250,FALSE,8,kg,5250,FALSE,"5,250",FALSE,0,FALSE,,"$150,872.00","$150,872.00",0,TRUE,FALSE,$28.74
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,580,MNP,N. Mariana Isds,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3,FALSE,8,kg,3,FALSE,3,FALSE,0,FALSE,,$293.00,$293.00,0,TRUE,FALSE,$97.67
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,643,RUS,Russian Federation,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,36148,FALSE,8,kg,36148,FALSE,"36,148",FALSE,0,FALSE,,"$55,737.00","$55,737.00",0,TRUE,FALSE,$1.54
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,699,IND,India,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1050,FALSE,8,kg,1050,FALSE,"1,050",FALSE,0,FALSE,,"$11,373.00","$11,373.00",0,TRUE,FALSE,$10.83
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,702,SGP,Singapore,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1329.66,FALSE,8,kg,1329.66,FALSE,"1,330",FALSE,0,FALSE,,"$96,112.00","$96,112.00",0,TRUE,FALSE,$72.28
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12315.1,FALSE,8,kg,12315.1,FALSE,"12,315",FALSE,0,FALSE,,"$321,777.00","$321,777.00",0,TRUE,FALSE,$26.13
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,764,THA,Thailand,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,448,FALSE,8,kg,448,FALSE,448,FALSE,0,FALSE,,"$27,557.00","$27,557.00",0,TRUE,FALSE,$61.51
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,784,ARE,United Arab Emirates,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,130.8,FALSE,8,kg,130.8,FALSE,131,FALSE,0,FALSE,,"$6,302.00","$6,302.00",0,TRUE,FALSE,$48.18
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,030783 (³Ãµ¿),"Molluscs; abalone (Haliotis spp.), whether in shell or not, frozen",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,48067.63,FALSE,8,kg,48067.63,FALSE,"48,068",FALSE,0,FALSE,,"$1,535,380.00","$1,535,380.00",0,TRUE,FALSE,$31.94
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,228887.51,FALSE,8,kg,228887.51,FALSE,"228,888",FALSE,0,FALSE,,"$431,769.00","$431,769.00",0,FALSE,TRUE,$1.89
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,36,AUS,Australia,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1290.91,FALSE,8,kg,1290.91,FALSE,"1,291",FALSE,0,FALSE,,"$27,120.00","$27,120.00",0,TRUE,FALSE,$21.01
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,76,BRA,Brazil,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54.24,FALSE,8,kg,54.24,FALSE,54,FALSE,0,FALSE,,"$1,163.00","$1,163.00",0,TRUE,FALSE,$21.44
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,124,CAN,Canada,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,724.2,FALSE,8,kg,724.2,FALSE,724,FALSE,0,FALSE,,"$14,289.00","$14,289.00",0,TRUE,FALSE,$19.73
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,156,CHN,China,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,198367,FALSE,8,kg,198367,FALSE,"198,367",FALSE,0,FALSE,,"$226,890.00","$226,890.00",0,TRUE,FALSE,$1.14
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,316,GUM,Guam,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54.24,FALSE,8,kg,54.24,FALSE,54,FALSE,0,FALSE,,"$1,318.00","$1,318.00",0,TRUE,FALSE,$24.30
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,360,IDN,Indonesia,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21.7,FALSE,8,kg,21.7,FALSE,22,FALSE,0,FALSE,,$153.00,$153.00,0,TRUE,FALSE,$7.05
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,398,KAZ,Kazakhstan,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.8,FALSE,8,kg,0.8,FALSE,1,FALSE,0,FALSE,,$253.00,$253.00,0,TRUE,FALSE,$316.25
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,484,MEX,Mexico,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54.24,FALSE,8,kg,54.24,FALSE,54,FALSE,0,FALSE,,"$1,327.00","$1,327.00",0,TRUE,FALSE,$24.47
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,554,NZL,New Zealand,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,336.29,FALSE,8,kg,336.29,FALSE,336,FALSE,0,FALSE,,"$13,350.00","$13,350.00",0,TRUE,FALSE,$39.70
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,608,PHL,Philippines,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27.12,FALSE,8,kg,27.12,FALSE,27,FALSE,0,FALSE,,$591.00,$591.00,0,TRUE,FALSE,$21.79
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,634,QAT,Qatar,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,360,FALSE,8,kg,360,FALSE,360,FALSE,0,FALSE,,"$3,307.00","$3,307.00",0,TRUE,FALSE,$9.19
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,702,SGP,Singapore,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54,FALSE,8,kg,54,FALSE,54,FALSE,0,FALSE,,$871.00,$871.00,0,TRUE,FALSE,$16.13
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,030799 (°ÇÀüº¹),"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,88,FALSE,8,kg,88,FALSE,88,FALSE,0,FALSE,,$713.00,$713.00,0,TRUE,FALSE,$8.10
